level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
4	9	13	0	0	0	222.446813	153.283483	24.716445	10.247634	-1	###LINE###
5	9	13	0	0	0	222.45	153.28	24.72	10.25	100	decken
3	9	14	0	0	0	74.879997	186.883486	30.115878	10.247634	-1	###FLOW###
4	9	14	0	0	0	74.879997	186.883486	30.115878	10.247634	-1	###LINE###
5	9	14	0	0	0	74.88	186.88	30.12	10.25	100	tmapach
3	9	15	0	0	0	623.759995	120.008925	37.959257	29.529237	-1	###FLOW###
4	9	15	0	0	0	623.759995	120.008925	37.959257	9.369234	-1	###LINE###
5	9	15	0	0	0	623.76	120.01	6.49	9.37	100	A:
5	9	15	0	0	1	631.95	120.01	3.82	9.37	100	=
5	9	15	0	0	2	637.46	120.01	24.26	9.37	100	Adelaar
4	9	15	0	1	0	623.759995	130.088926	36.224905	9.369234	-1	###LINE###
5	9	15	0	1	0	623.76	130.09	17.27	9.37	100	2011,
5	9	15	0	1	1	642.73	130.09	4.99	9.37	100	Li
5	9	15	0	1	2	649.41	130.09	3.82	9.37	100	=
5	9	15	0	1	3	654.92	130.09	5.06	9.37	100	Li
4	9	15	0	2	0	623.759995	140.168928	34.370587	9.369234	-1	###LINE###
5	9	15	0	2	0	623.76	140.17	17.27	9.37	100	2009,
5	9	15	0	2	1	642.73	140.17	15.41	9.37	100	2010
3	9	16	0	0	0	288.599991	153.283483	25.095941	10.247634	-1	###FLOW###
4	9	16	0	0	0	288.599991	153.283483	25.095941	10.247634	-1	###LINE###
5	9	16	0	0	0	288.60	153.28	25.10	10.25	100	tmagof
3	9	17	0	0	0	365.280007	153.163492	33.368055	10.367625	-1	###FLOW###
4	9	17	0	0	0	365.280007	153.163492	32.883841	10.247634	-1	###LINE###
5	9	17	0	0	0	365.28	153.16	32.88	10.25	100	t<m>agof
4	9	17	0	1	0	370.559990	153.283483	28.088072	10.247634	-1	###LINE###
5	9	17	0	1	0	370.56	153.28	7.24	10.25	100	to
5	9	17	0	1	1	379.64	153.28	19.01	10.25	100	cover
3	9	18	0	0	0	453.598899	153.283483	52.398617	32.567642	-1	###FLOW###
4	9	18	0	0	0	453.598899	153.283483	30.337977	10.247634	-1	###LINE###
5	9	18	0	0	0	453.60	153.28	30.34	10.25	100	[blanket,
4	9	18	0	1	0	453.599991	164.443487	52.397525	10.247634	-1	###LINE###
5	9	18	0	1	0	453.60	164.44	21.51	10.25	100	cover]
5	9	18	0	1	1	476.96	164.44	15.38	10.25	100	verb
5	9	18	0	1	2	494.24	164.44	11.75	10.25	100	not
4	9	18	0	2	0	453.599991	175.603491	17.665619	10.247634	-1	###LINE###
5	9	18	0	2	0	453.60	175.60	17.67	10.25	100	noun
3	9	19	0	0	0	514.800018	153.283483	49.474988	10.247634	-1	###FLOW###
4	9	19	0	0	0	514.800018	153.283483	49.474988	10.247634	-1	###LINE###
5	9	19	0	0	0	514.80	153.28	19.52	10.25	100	taäwf
5	9	19	0	0	1	536.13	153.28	7.24	10.25	100	to
5	9	19	0	0	2	545.27	153.28	19.01	10.25	100	cover
3	9	20	0	0	0	288.599991	186.883486	30.115878	10.247634	-1	###FLOW###
4	9	20	0	0	0	288.599991	186.883486	30.115878	10.247634	-1	###LINE###
5	9	20	0	0	0	288.60	186.88	30.12	10.25	100	tmapach
3	9	21	0	0	0	74.879997	209.203493	23.393558	10.247634	-1	###FLOW###
4	9	21	0	0	0	74.879997	209.203493	23.393558	10.247634	-1	###LINE###
5	9	21	0	0	0	74.88	209.20	23.39	10.25	100	corago
3	9	22	0	0	0	147.240005	209.203493	55.052449	21.407638	-1	###FLOW###
4	9	22	0	0	0	147.269005	209.203493	55.023449	10.247634	-1	###LINE###
5	9	22	0	0	0	147.27	209.20	8.59	10.25	100	de
5	9	22	0	0	1	157.76	209.20	15.56	10.25	100	huyt
5	9	22	0	0	2	175.17	209.20	12.39	10.25	100	van
5	9	22	0	0	3	189.42	209.20	12.87	10.25	100	een
4	9	22	0	1	0	147.240005	220.363497	18.873699	10.247634	-1	###LINE###
5	9	22	0	1	0	147.24	220.36	18.87	10.25	100	beest
3	9	23	0	0	0	222.480011	209.203493	55.038214	21.407638	-1	###FLOW###
4	9	23	0	0	0	222.480011	209.203493	55.038214	10.247634	-1	###LINE###
5	9	23	0	0	0	222.48	209.20	8.59	10.25	100	de
5	9	23	0	0	1	232.97	209.20	15.62	10.25	100	huyt
5	9	23	0	0	2	250.45	209.20	12.30	10.25	100	van
5	9	23	0	0	3	264.65	209.20	12.87	10.25	100	een
4	9	23	0	1	0	222.480011	220.363497	18.873699	10.247634	-1	###LINE###
5	9	23	0	1	0	222.48	220.36	18.87	10.25	100	beest
3	9	24	0	0	0	288.599991	209.203493	23.393558	10.247634	-1	###FLOW###
4	9	24	0	0	0	288.599991	209.203493	23.393558	10.247634	-1	###LINE###
5	9	24	0	0	0	288.60	209.20	23.39	10.25	100	corago
3	9	25	0	0	0	370.564657	209.203493	39.992317	10.247634	-1	###FLOW###
4	9	25	0	0	0	370.564657	209.203493	39.992317	10.247634	-1	###LINE###
5	9	25	0	0	0	370.56	209.20	23.16	10.25	100	animal
5	9	25	0	0	1	395.63	209.20	14.93	10.25	100	hide
3	9	26	0	0	0	453.588637	209.203493	3.796664	10.247634	-1	###FLOW###
4	9	26	0	0	0	453.588637	209.203493	3.796664	10.247634	-1	###LINE###
5	9	26	0	0	0	453.59	209.20	3.80	10.25	100	y
3	9	27	0	0	0	74.879997	242.683481	11.361382	10.247634	-1	###FLOW###
4	9	27	0	0	0	74.879997	242.683481	11.361382	10.247634	-1	###LINE###
5	9	27	0	0	0	74.88	242.68	11.36	10.25	100	tiril
3	9	28	0	0	0	147.240005	242.683481	20.239897	10.247634	-1	###FLOW###
4	9	28	0	0	0	147.240005	242.683481	20.239897	10.247634	-1	###LINE###
5	9	28	0	0	0	147.24	242.68	20.24	10.25	100	wiege
3	9	29	0	0	0	222.480011	242.683481	20.239897	10.247634	-1	###FLOW###
4	9	29	0	0	0	222.480011	242.683481	20.239897	10.247634	-1	###LINE###
5	9	29	0	0	0	222.48	242.68	20.24	10.25	100	wiege
3	9	30	0	0	0	288.599991	242.683481	11.361382	10.247634	-1	###FLOW###
4	9	30	0	0	0	288.599991	242.683481	11.361382	10.247634	-1	###LINE###
5	9	30	0	0	0	288.60	242.68	11.36	10.25	100	tiril
3	9	31	0	0	0	370.559990	242.683481	21.099062	10.247634	-1	###FLOW###
4	9	31	0	0	0	370.559990	242.683481	21.099062	10.247634	-1	###LINE###
5	9	31	0	0	0	370.56	242.68	21.10	10.25	100	cradle
3	9	32	0	0	0	453.599991	242.683481	3.796664	10.247634	-1	###FLOW###
4	9	32	0	0	0	453.599991	242.683481	3.796664	10.247634	-1	###LINE###
5	9	32	0	0	0	453.60	242.68	3.80	10.25	100	y
3	9	33	0	0	0	74.879997	265.003489	46.992712	10.247634	-1	###FLOW###
4	9	33	0	0	0	74.879997	265.003489	46.992712	10.247634	-1	###LINE###
5	9	33	0	0	0	74.88	265.00	46.99	10.25	100	tigpapahoang
3	9	34	0	0	0	147.240005	265.003489	39.007715	10.247634	-1	###FLOW###
4	9	34	0	0	0	147.240005	265.003489	39.007715	10.247634	-1	###LINE###
5	9	34	0	0	0	147.24	265.00	20.16	10.25	100	handt
5	9	34	0	0	1	169.31	265.00	16.94	10.25	100	doek
3	9	35	0	0	0	222.480011	265.003489	39.007715	10.247634	-1	###FLOW###
4	9	35	0	0	0	222.480011	265.003489	39.007715	10.247634	-1	###LINE###
5	9	35	0	0	0	222.48	265.00	20.16	10.25	100	handt
5	9	35	0	0	1	244.55	265.00	16.94	10.25	100	doek
3	9	36	0	0	0	288.599991	265.003489	13.025113	10.247634	-1	###FLOW###
4	9	36	0	0	0	288.599991	265.003489	13.025113	10.247634	-1	###LINE###
5	9	36	0	0	0	288.60	265.00	13.03	10.25	100	tigp
3	9	37	0	0	0	370.559990	265.003489	45.020751	10.247634	-1	###FLOW###
4	9	37	0	0	0	370.559990	265.003489	45.020751	10.247634	-1	###LINE###
5	9	37	0	0	0	370.56	265.00	45.02	10.25	100	handkerchief
3	9	38	0	0	0	453.599991	265.003489	13.025113	10.247634	-1	###FLOW###
4	9	38	0	0	0	453.599991	265.003489	13.025113	10.247634	-1	###LINE###
5	9	38	0	0	0	453.60	265.00	13.03	10.25	100	tigp
3	9	39	0	0	0	74.879997	287.323496	22.040189	10.247634	-1	###FLOW###
4	9	39	0	0	0	74.879997	287.323496	22.040189	10.247634	-1	###LINE###
5	9	39	0	0	0	74.88	287.32	22.04	10.25	100	tatoch
3	9	40	0	0	0	147.240005	287.323496	14.590312	10.247634	-1	###FLOW###
4	9	40	0	0	0	147.240005	287.323496	14.590312	10.247634	-1	###LINE###
5	9	40	0	0	0	147.24	287.32	14.59	10.25	100	kam
3	9	41	0	0	0	222.480011	287.323496	14.590312	10.247634	-1	###FLOW###
4	9	41	0	0	0	222.480011	287.323496	14.590312	10.247634	-1	###LINE###
5	9	41	0	0	0	222.48	287.32	14.59	10.25	100	kam
3	9	42	0	0	0	288.599991	287.323496	22.040189	10.247634	-1	###FLOW###
4	9	42	0	0	0	288.599991	287.323496	22.040189	10.247634	-1	###LINE###
5	9	42	0	0	0	288.60	287.32	22.04	10.25	100	tatoch
3	9	43	0	0	0	370.559990	287.323496	19.161159	10.247634	-1	###FLOW###
4	9	43	0	0	0	370.559990	287.323496	19.161159	10.247634	-1	###LINE###
5	9	43	0	0	0	370.56	287.32	19.16	10.25	100	comb
3	9	44	0	0	0	453.599991	287.323496	3.796664	10.247634	-1	###FLOW###
4	9	44	0	0	0	453.599991	287.323496	3.796664	10.247634	-1	###LINE###
5	9	44	0	0	0	453.60	287.32	3.80	10.25	100	y
3	9	45	0	0	0	74.879997	309.643480	17.603245	10.247634	-1	###FLOW###
4	9	45	0	0	0	74.879997	309.643480	17.603245	10.247634	-1	###LINE###
5	9	45	0	0	0	74.88	309.64	17.60	10.25	100	taoul
3	9	46	0	0	0	147.240005	309.643480	50.467727	10.247634	-1	###FLOW###
4	9	46	0	0	0	147.240005	309.643480	50.467727	10.247634	-1	###LINE###
5	9	46	0	0	0	147.24	309.64	16.51	10.25	100	stoel
5	9	46	0	0	1	165.69	309.64	9.80	10.25	100	oft
5	9	46	0	0	2	177.34	309.64	20.37	10.25	100	banck
3	9	47	0	0	0	222.480011	309.643480	50.467727	10.247634	-1	###FLOW###
4	9	47	0	0	0	222.480011	309.643480	50.467727	10.247634	-1	###LINE###
5	9	47	0	0	0	222.48	309.64	16.51	10.25	100	stoel
5	9	47	0	0	1	240.93	309.64	9.80	10.25	100	oft
5	9	47	0	0	2	252.58	309.64	20.37	10.25	100	banck
3	9	48	0	0	0	288.599991	309.643480	17.603245	10.247634	-1	###FLOW###
4	9	48	0	0	0	288.599991	309.643480	17.603245	10.247634	-1	###LINE###
5	9	48	0	0	0	288.60	309.64	17.60	10.25	100	taoul
3	9	49	0	0	0	370.559990	309.643480	49.191563	10.247634	-1	###FLOW###
4	9	49	0	0	0	370.559990	309.643480	49.191563	10.247634	-1	###LINE###
5	9	49	0	0	0	370.56	309.64	16.99	10.25	100	chair
5	9	49	0	0	1	389.38	309.64	7.35	10.25	100	or
5	9	49	0	0	2	398.64	309.64	21.11	10.25	100	bench
3	9	50	0	0	0	453.599991	309.643480	3.796664	10.247634	-1	###FLOW###
4	9	50	0	0	0	453.599991	309.643480	3.796664	10.247634	-1	###LINE###
5	9	50	0	0	0	453.60	309.64	3.80	10.25	100	y
3	9	51	0	0	0	514.800018	309.643480	13.173715	10.247634	-1	###FLOW###
4	9	51	0	0	0	514.800018	309.643480	13.173715	10.247634	-1	###LINE###
5	9	51	0	0	0	514.80	309.64	13.17	10.25	100	taul
3	9	52	0	0	0	74.879997	331.963488	63.473153	21.407638	-1	###FLOW###
4	9	52	0	0	0	74.879997	331.963488	63.473153	10.247634	-1	###LINE###
5	9	52	0	0	0	74.88	331.96	63.47	10.25	100	pasagoualalingaua
4	9	52	0	1	0	74.879997	343.123492	8.360983	10.247634	-1	###LINE###
5	9	52	0	1	0	74.88	343.12	8.36	10.25	100	ng
3	9	53	0	0	0	147.240005	331.963488	23.894817	10.247634	-1	###FLOW###
4	9	53	0	0	0	147.240005	331.963488	23.894817	10.247634	-1	###LINE###
5	9	53	0	0	0	147.24	331.96	23.89	10.25	100	spiegel
3	9	54	0	0	0	222.465389	331.963488	23.894817	10.247634	-1	###FLOW###
4	9	54	0	0	0	222.465389	331.963488	23.894817	10.247634	-1	###LINE###
5	9	54	0	0	0	222.47	331.96	23.89	10.25	100	spiegel
3	9	55	0	0	0	288.619096	331.963488	71.913900	10.247634	-1	###FLOW###
4	9	55	0	0	0	288.619096	331.963488	71.913900	10.247634	-1	###LINE###
5	9	55	0	0	0	288.62	331.96	71.91	10.25	100	pasagoualalingauang
3	9	56	0	0	0	370.528640	331.963488	21.774516	10.247634	-1	###FLOW###
4	9	56	0	0	0	370.528640	331.963488	21.774516	10.247634	-1	###LINE###
5	9	56	0	0	0	370.53	331.96	21.77	10.25	100	mirror
3	9	57	0	0	0	453.637765	331.963488	3.796664	10.247634	-1	###FLOW###
4	9	57	0	0	0	453.637765	331.963488	3.796664	10.247634	-1	###LINE###
5	9	57	0	0	0	453.64	331.96	3.80	10.25	100	y
3	9	58	0	0	0	514.787581	331.963488	65.070771	21.407638	-1	###FLOW###
4	9	58	0	0	0	514.787581	331.963488	58.170744	10.247634	-1	###LINE###
5	9	58	0	0	0	514.79	331.96	58.17	10.25	100	sako-a-la-lingaw-
4	9	58	0	1	0	514.800018	343.123492	65.058334	10.247634	-1	###LINE###
5	9	58	0	1	0	514.80	343.12	8.53	10.25	100	an
5	9	58	0	1	1	525.18	343.12	37.54	10.25	100	[Formulary
5	9	58	0	1	2	564.69	343.12	15.17	10.25	100	101]
3	9	59	0	0	0	74.879997	376.723505	41.347031	21.407638	-1	###FLOW###
4	9	59	0	0	0	74.879997	376.723505	23.419217	10.247634	-1	###LINE###
5	9	59	0	0	0	74.88	376.72	23.42	10.25	100	pourot
4	9	59	0	1	0	74.879997	387.883509	41.347031	10.247634	-1	###LINE###
5	9	59	0	1	0	74.88	387.88	41.35	10.25	100	katikaguang
3	9	60	0	0	0	147.240005	376.723505	51.896759	10.247634	-1	###FLOW###
4	9	60	0	0	0	147.240005	376.723505	51.896759	10.247634	-1	###LINE###
5	9	60	0	0	0	147.24	376.72	28.30	10.25	100	bultsack
5	9	60	0	0	1	177.44	376.72	21.70	10.25	100	bedde
3	9	61	0	0	0	222.513129	376.723505	51.916610	10.247634	-1	###FLOW###
4	9	61	0	0	0	222.513129	376.723505	51.916610	10.247634	-1	###LINE###
5	9	61	0	0	0	222.51	376.72	28.25	10.25	100	bultsack
5	9	61	0	0	1	252.71	376.72	21.72	10.25	100	bedde
3	9	62	0	0	0	288.566434	376.723505	66.695915	10.247634	-1	###FLOW###
4	9	62	0	0	0	288.566434	376.723505	66.695915	10.247634	-1	###LINE###
5	9	62	0	0	0	288.57	376.72	23.48	10.25	100	pourot
5	9	62	0	0	1	313.90	376.72	41.36	10.25	100	katikaguang
3	9	63	0	0	0	370.549803	376.723505	65.759479	10.247634	-1	###FLOW###
4	9	63	0	0	0	370.549803	376.723505	65.759479	10.247634	-1	###LINE###
5	9	63	0	0	0	370.55	376.72	18.92	10.25	100	straw
5	9	63	0	0	1	391.42	376.72	29.93	10.25	100	mattress
5	9	63	0	0	2	423.20	376.72	13.11	10.25	100	bed
3	9	64	0	0	0	453.570666	376.723505	3.796664	10.247634	-1	###FLOW###
4	9	64	0	0	0	453.570666	376.723505	3.796664	10.247634	-1	###LINE###
5	9	64	0	0	0	453.57	376.72	3.80	10.25	100	y
3	9	65	0	0	0	74.879997	410.203471	43.398067	10.247634	-1	###FLOW###
4	9	65	0	0	0	74.879997	410.203471	43.398067	10.247634	-1	###LINE###
5	9	65	0	0	0	74.88	410.20	43.40	10.25	100	ivavongoang
3	9	66	0	0	0	147.240005	410.203471	35.085317	10.247634	-1	###FLOW###
4	9	66	0	0	0	147.240005	410.203471	35.085317	10.247634	-1	###LINE###
5	9	66	0	0	0	147.24	410.20	35.09	10.25	100	oorkussen
3	9	67	0	0	0	222.480011	410.203471	35.085317	10.247634	-1	###FLOW###
4	9	67	0	0	0	222.480011	410.203471	35.085317	10.247634	-1	###LINE###
5	9	67	0	0	0	222.48	410.20	35.09	10.25	100	oorkussen
3	9	68	0	0	0	288.599991	410.203471	43.398067	10.247634	-1	###FLOW###
4	9	68	0	0	0	288.599991	410.203471	43.398067	10.247634	-1	###LINE###
5	9	68	0	0	0	288.60	410.20	43.40	10.25	100	ivavongoang
3	9	69	0	0	0	370.559990	410.203471	20.623035	10.247634	-1	###FLOW###
4	9	69	0	0	0	370.559990	410.203471	20.623035	10.247634	-1	###LINE###
5	9	69	0	0	0	370.56	410.20	20.62	10.25	100	pillow
3	9	70	0	0	0	453.599991	410.203471	3.796664	10.247634	-1	###FLOW###
4	9	70	0	0	0	453.599991	410.203471	3.796664	10.247634	-1	###LINE###
5	9	70	0	0	0	453.60	410.20	3.80	10.25	100	y
3	9	71	0	0	0	74.879997	432.523477	37.014295	10.247634	-1	###FLOW###
4	9	71	0	0	0	74.879997	432.523477	37.014295	10.247634	-1	###LINE###
5	9	71	0	0	0	74.88	432.52	37.01	10.25	100	irarongang
3	9	72	0	0	0	147.240005	432.523477	59.145170	21.407638	-1	###FLOW###
4	9	72	0	0	0	147.257029	432.523477	59.128146	10.247634	-1	###LINE###
5	9	72	0	0	0	147.26	432.52	20.37	10.25	100	banck
5	9	72	0	0	1	169.52	432.52	25.21	10.25	100	proprie
5	9	72	0	0	2	196.64	432.52	9.74	10.25	100	zid
4	9	72	0	1	0	147.240005	443.683481	24.660240	10.247634	-1	###LINE###
5	9	72	0	1	0	147.24	443.68	24.66	10.25	100	plaatse
3	9	73	0	0	0	222.480011	432.523477	47.451972	21.407638	-1	###FLOW###
4	9	73	0	0	0	222.480011	432.523477	47.451972	10.247634	-1	###LINE###
5	9	73	0	0	0	222.48	432.52	20.37	10.25	100	banck
5	9	73	0	0	1	244.80	432.52	25.14	10.25	100	proprie
4	9	73	0	1	0	222.480011	443.683481	36.383071	10.247634	-1	###LINE###
5	9	73	0	1	0	222.48	443.68	9.66	10.25	100	zid
5	9	73	0	1	1	234.15	443.68	24.71	10.25	100	plaatse
3	9	74	0	0	0	288.599991	432.523477	38.035351	10.247634	-1	###FLOW###
4	9	74	0	0	0	288.599991	432.523477	38.035351	10.247634	-1	###LINE###
5	9	74	0	0	0	288.60	432.52	38.04	10.25	100	irarongang
3	9	75	0	0	0	370.559990	432.523477	62.194266	21.407638	-1	###FLOW###
4	9	75	0	0	0	370.559990	432.523477	62.194266	10.247634	-1	###LINE###
5	9	75	0	0	0	370.56	432.52	23.21	10.25	100	bench,
5	9	75	0	0	1	395.59	432.52	37.16	10.25	100	specifically
4	9	75	0	1	0	370.559990	443.683481	14.322440	10.247634	-1	###LINE###
5	9	75	0	1	0	370.56	443.68	14.32	10.25	100	seat
3	9	76	0	0	0	453.599991	432.523477	45.742305	21.407638	-1	###FLOW###
4	9	76	0	0	0	453.599991	432.523477	45.742305	10.247634	-1	###LINE###
5	9	76	0	0	0	453.60	432.52	25.73	10.25	100	[bench,
5	9	76	0	0	1	481.15	432.52	18.19	10.25	100	one's
4	9	76	0	1	0	453.599991	443.683481	33.708423	10.247634	-1	###LINE###
5	9	76	0	1	0	453.60	443.68	14.89	10.25	100	own
5	9	76	0	1	1	470.34	443.68	16.96	10.25	100	seat]
3	9	77	0	0	0	514.800018	432.523477	43.180069	21.407638	-1	###FLOW###
4	9	77	0	0	0	514.800018	432.523477	43.180069	10.247634	-1	###LINE###
5	9	77	0	0	0	514.80	432.52	43.18	10.25	100	i-ra-rung-an-
4	9	77	0	1	0	514.800018	443.683481	23.127130	10.247634	-1	###LINE###
5	9	77	0	1	0	514.80	443.68	23.13	10.25	100	throne
3	9	78	0	0	0	74.879997	466.003489	28.399845	10.247634	-1	###FLOW###
4	9	78	0	0	0	74.879997	466.003489	28.399845	10.247634	-1	###LINE###
5	9	78	0	0	0	74.88	466.00	28.40	10.25	100	miraong
3	9	79	0	0	0	147.240005	466.003489	19.286007	10.247634	-1	###FLOW###
4	9	79	0	0	0	147.240005	466.003489	19.286007	10.247634	-1	###LINE###
5	9	79	0	0	0	147.24	466.00	19.29	10.25	100	sitten
3	9	80	0	0	0	222.480011	466.003489	19.286007	10.247634	-1	###FLOW###
4	9	80	0	0	0	222.480011	466.003489	19.286007	10.247634	-1	###LINE###
5	9	80	0	0	0	222.48	466.00	19.29	10.25	100	sitten
3	9	81	0	0	0	288.599991	466.003489	29.123138	10.247634	-1	###FLOW###
4	9	81	0	0	0	288.599991	466.003489	29.123138	10.247634	-1	###LINE###
5	9	81	0	0	0	288.60	466.00	29.12	10.25	100	miraong
3	9	82	0	0	0	370.559990	466.003489	17.098771	10.247634	-1	###FLOW###
4	9	82	0	0	0	370.559990	466.003489	17.098771	10.247634	-1	###LINE###
5	9	82	0	0	0	370.56	466.00	7.24	10.25	100	to
5	9	82	0	0	1	379.64	466.00	8.02	10.25	100	sit
3	9	83	0	0	0	453.599991	466.003489	3.796664	10.247634	-1	###FLOW###
4	9	83	0	0	0	453.599991	466.003489	3.796664	10.247634	-1	###LINE###
5	9	83	0	0	0	453.60	466.00	3.80	10.25	100	y
3	9	84	0	0	0	514.800018	466.003489	29.307406	10.247634	-1	###FLOW###
4	9	84	0	0	0	514.800018	466.003489	29.307406	10.247634	-1	###LINE###
5	9	84	0	0	0	514.80	466.00	29.31	10.25	100	m-i-rung
3	9	85	0	0	0	74.879997	488.323496	36.704884	10.247634	-1	###FLOW###
4	9	85	0	0	0	74.879997	488.323496	36.704884	10.247634	-1	###LINE###
5	9	85	0	0	0	74.88	488.32	36.70	10.25	100	avouckang
3	9	86	0	0	0	147.240005	488.323496	30.247582	10.247634	-1	###FLOW###
4	9	86	0	0	0	147.240005	488.323496	30.247582	10.247634	-1	###LINE###
5	9	86	0	0	0	147.24	488.32	12.77	10.25	100	een
5	9	86	0	0	1	162.03	488.32	15.46	10.25	100	tafel
3	9	87	0	0	0	222.480011	488.323496	30.247582	10.247634	-1	###FLOW###
4	9	87	0	0	0	222.480011	488.323496	30.247582	10.247634	-1	###LINE###
5	9	87	0	0	0	222.48	488.32	12.77	10.25	100	een
5	9	87	0	0	1	237.27	488.32	15.46	10.25	100	tafel
3	9	88	0	0	0	288.599991	488.323496	36.704884	10.247634	-1	###FLOW###
4	9	88	0	0	0	288.599991	488.323496	36.704884	10.247634	-1	###LINE###
5	9	88	0	0	0	288.60	488.32	36.70	10.25	100	avouckang
3	9	89	0	0	0	370.559990	488.323496	17.352501	10.247634	-1	###FLOW###
4	9	89	0	0	0	370.559990	488.323496	17.352501	10.247634	-1	###LINE###
5	9	89	0	0	0	370.56	488.32	17.35	10.25	100	table
3	9	90	0	0	0	453.599991	488.323496	3.796664	10.247634	-1	###FLOW###
4	9	90	0	0	0	453.599991	488.323496	3.796664	10.247634	-1	###LINE###
5	9	90	0	0	0	453.60	488.32	3.80	10.25	100	y
3	9	91	0	0	0	514.800018	488.323496	27.248660	10.247634	-1	###FLOW###
4	9	91	0	0	0	514.800018	488.323496	27.248660	10.247634	-1	###LINE###
5	9	91	0	0	0	514.80	488.32	27.25	10.25	100	avok-an
3	9	92	0	0	0	74.879997	510.643504	26.474444	10.247634	-1	###FLOW###
4	9	92	0	0	0	74.879997	510.643504	26.474444	10.247634	-1	###LINE###
5	9	92	0	0	0	74.88	510.64	26.47	10.25	100	mavock
3	9	93	0	0	0	147.240005	510.643504	19.761443	10.247634	-1	###FLOW###
4	9	93	0	0	0	147.240005	510.643504	19.761443	10.247634	-1	###LINE###
5	9	93	0	0	0	147.24	510.64	19.76	10.25	100	eeten
3	9	94	0	0	0	222.480011	510.643504	19.761443	10.247634	-1	###FLOW###
4	9	94	0	0	0	222.480011	510.643504	19.761443	10.247634	-1	###LINE###
5	9	94	0	0	0	222.48	510.64	19.76	10.25	100	eeten
3	9	95	0	0	0	288.599991	510.643504	26.474444	10.247634	-1	###FLOW###
4	9	95	0	0	0	288.599991	510.643504	26.474444	10.247634	-1	###LINE###
5	9	95	0	0	0	288.60	510.64	26.47	10.25	100	mavock
3	9	96	0	0	0	365.280007	510.523477	34.911384	10.367660	-1	###FLOW###
4	9	96	0	0	0	365.280007	510.523477	34.911384	10.247634	-1	###LINE###
5	9	96	0	0	0	365.28	510.52	34.91	10.25	100	<m>avock
4	9	96	0	1	0	370.559990	510.643504	20.181067	10.247634	-1	###LINE###
5	9	96	0	1	0	370.56	510.64	7.24	10.25	100	to
5	9	96	0	1	1	379.64	510.64	11.10	10.25	100	eat
3	9	97	0	0	0	453.599991	510.643504	3.796664	10.247634	-1	###FLOW###
4	9	97	0	0	0	453.599991	510.643504	3.796664	10.247634	-1	###LINE###
5	9	97	0	0	0	453.60	510.64	3.80	10.25	100	y
3	9	98	0	0	0	514.800018	510.643504	38.295217	10.247634	-1	###FLOW###
4	9	98	0	0	0	514.800018	510.643504	38.295217	10.247634	-1	###LINE###
5	9	98	0	0	0	514.80	510.64	16.15	10.25	100	avok
5	9	98	0	0	1	532.90	510.64	7.24	10.25	100	to
5	9	98	0	0	2	541.98	510.64	11.11	10.25	100	eat
3	9	99	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###FLOW###
4	9	99	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###LINE###
5	9	99	0	0	0	53.98	560.68	40.14	10.25	100	06/04/2021
3	9	100	0	0	0	399.731280	560.683481	41.884349	10.247634	-1	###FLOW###
4	9	100	0	0	0	399.731280	560.683481	41.884349	10.247634	-1	###LINE###
5	9	100	0	0	0	399.73	560.68	16.53	10.25	100	Page
5	9	100	0	0	1	418.16	560.68	4.25	10.25	100	9
5	9	100	0	0	2	424.26	560.68	7.10	10.25	100	of
5	9	100	0	0	3	433.17	560.68	8.45	10.25	100	75
3	9	101	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###FLOW###
4	9	101	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###LINE###
5	9	101	0	0	0	674.04	55.00	20.31	10.25	100	Other
5	9	101	0	0	1	696.21	55.00	26.55	10.25	100	sources
3	9	102	0	0	0	623.880020	309.523477	47.007576	21.407638	-1	###FLOW###
4	9	102	0	0	0	623.880020	309.523477	47.007576	10.247634	-1	###LINE###
5	9	102	0	0	0	623.88	309.52	24.60	10.25	100	<Dutch
5	9	102	0	0	1	650.34	309.52	20.55	10.25	100	stoel?
4	9	102	0	1	0	623.880020	320.683481	21.752303	10.247634	-1	###LINE###
5	9	102	0	1	0	623.88	320.68	7.20	10.25	100	A:
5	9	102	0	1	1	632.98	320.68	12.65	10.25	100	382
3	9	103	0	0	0	623.880020	410.083490	48.773055	10.247634	-1	###FLOW###
4	9	103	0	0	0	623.880020	410.083490	48.773055	10.247634	-1	###LINE###
5	9	103	0	0	0	623.88	410.08	25.27	10.25	100	<vongo
5	9	103	0	0	1	651.05	410.08	2.57	10.25	100	-
5	9	103	0	0	2	655.52	410.08	17.13	10.25	100	head
3	9	103	1	0	0	585.240005	432.523477	25.409092	10.247634	-1	###FLOW###
4	9	103	1	0	0	585.240005	432.523477	25.409092	10.247634	-1	###LINE###
5	9	103	1	0	0	585.24	432.52	12.43	10.25	100	ang
5	9	103	1	0	1	599.60	432.52	11.05	10.25	100	-an
1	10	0	0	0	0	599.603492	432.523477	841.920040	595.320010	-1	###PAGE###
3	10	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###FLOW###
4	10	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###LINE###
