# Clip names already published on Hugging Face, keyed by the span they
# cover. A per-sentence clip is sliced out of the whole-story recording
# named by AUDIO/@url, so the span -- not the sentence id -- is what
# identifies it. Recording the mapping here pins those names for good:
# a rebuild that renumbers sentences keeps every clip whose audio is
# unchanged, and only genuinely new spans need slicing.
#
# occurrence disambiguates the 15 spans that appear twice within one
# story; it counts from 0 in document order.
#
# Provenance: the AUDIO elements of the corpus as published on main,
# which is what the Hugging Face dataset was sliced from.
story_stem	start	end	occurrence	clip
bnNr-lazy-daughter_Hanaivaz	437.68	442.91	0	bnNr-lazy-daughter_Hanaivaz_S75.mp3
bnNr-lazy-daughter_Hanaivaz	442.91	447.38	0	bnNr-lazy-daughter_Hanaivaz_S76.mp3
bnNr-lazy-daughter_Hanaivaz	447.38	453.73	0	bnNr-lazy-daughter_Hanaivaz_S77.mp3
bnNr-lazy-daughter_Hanaivaz	453.73	460.06	0	bnNr-lazy-daughter_Hanaivaz_S78.mp3
bnNr-lazy-daughter_Hanaivaz	460.06	466.22	0	bnNr-lazy-daughter_Hanaivaz_S79.mp3
bnNr-lazy-daughter_Hanaivaz	466.22	468.61	0	bnNr-lazy-daughter_Hanaivaz_S80.mp3
bnNr-lazy-daughter_Hanaivaz	468.61	475.53	0	bnNr-lazy-daughter_Hanaivaz_S81.mp3
bnNr-lazy-daughter_Hanaivaz	475.53	480.04	0	bnNr-lazy-daughter_Hanaivaz_S82.mp3
bnNr-lazy-daughter_Hanaivaz	480.04	485.29	0	bnNr-lazy-daughter_Hanaivaz_S83.mp3
bnNr-lazy-daughter_Hanaivaz	485.29	489.49	0	bnNr-lazy-daughter_Hanaivaz_S84.mp3
bnNr-lazy-daughter_Hanaivaz	489.49	494.05	0	bnNr-lazy-daughter_Hanaivaz_S85.mp3
bnNr-lazy-daughter_Hanaivaz	494.05	498.31	0	bnNr-lazy-daughter_Hanaivaz_S86.mp3
bnNr-lazy-daughter_Hanaivaz	498.31	501.86	0	bnNr-lazy-daughter_Hanaivaz_S87.mp3
bnNr-lazy-daughter_Hanaivaz	501.86	508.88	0	bnNr-lazy-daughter_Hanaivaz_S88.mp3
bnNr-lazy-daughter_Hanaivaz	508.88	512.8	0	bnNr-lazy-daughter_Hanaivaz_S89.mp3
bnNr-lazy-daughter_Hanaivaz	512.8	516.32	0	bnNr-lazy-daughter_Hanaivaz_S90.mp3
bnNr-lazy-daughter_Hanaivaz	516.32	520.62	0	bnNr-lazy-daughter_Hanaivaz_S91.mp3
bnNr-lazy-daughter_Hanaivaz	520.62	525.79	0	bnNr-lazy-daughter_Hanaivaz_S92.mp3
bnNr-lazy-daughter_Hanaivaz	525.79	532.08	0	bnNr-lazy-daughter_Hanaivaz_S93.mp3
bnNr-lazy-daughter_Hanaivaz	532.08	536.14	0	bnNr-lazy-daughter_Hanaivaz_S94.mp3
bnNr-lazy-daughter_Hanaivaz	536.14	542.0	0	bnNr-lazy-daughter_Hanaivaz_S95.mp3
bnNr-lazy-daughter_Hanaivaz	542.0	552.95	0	bnNr-lazy-daughter_Hanaivaz_S96.mp3
bnNr-lazy-daughter_Hanaivaz	552.95	555.86	0	bnNr-lazy-daughter_Hanaivaz_S97.mp3
bnNr-lazy-daughter_Hanaivaz	555.86	562.49	0	bnNr-lazy-daughter_Hanaivaz_S98.mp3
bnNr-lazy-daughter_Hanaivaz	562.49	566.78	0	bnNr-lazy-daughter_Hanaivaz_S99.mp3
bnNr-lazy-daughter_Hanaivaz	566.78	568.78	0	bnNr-lazy-daughter_Hanaivaz_S100.mp3
bnNr-lazy-daughter_Hanaivaz	568.78	570.43	0	bnNr-lazy-daughter_Hanaivaz_S101.mp3
bnNr-lazy-daughter_Hanaivaz	570.43	575.62	0	bnNr-lazy-daughter_Hanaivaz_S102.mp3
bnNr-lazy-daughter_Hanaivaz	575.62	581.91	0	bnNr-lazy-daughter_Hanaivaz_S103.mp3
bnNr-lazy-daughter_Hanaivaz	581.91	586.39	0	bnNr-lazy-daughter_Hanaivaz_S104.mp3
bnNr-lazy-daughter_Hanaivaz	586.39	589.83	0	bnNr-lazy-daughter_Hanaivaz_S105.mp3
bnNr-lazy-daughter_Hanaivaz	589.83	595.15	0	bnNr-lazy-daughter_Hanaivaz_S106.mp3
bnNr-lazy-daughter_Hanaivaz	595.15	601.43	0	bnNr-lazy-daughter_Hanaivaz_S107.mp3
bnNr-lazy-daughter_Hanaivaz	601.43	610.97	0	bnNr-lazy-daughter_Hanaivaz_S108.mp3
bnNr-lazy-daughter_Hanaivaz	610.97	615.76	0	bnNr-lazy-daughter_Hanaivaz_S109.mp3
bnNr-lazy-daughter_Hanaivaz	615.76	618.93	0	bnNr-lazy-daughter_Hanaivaz_S110.mp3
bnNr-lazy-daughter_Hanaivaz	618.93	629.92	0	bnNr-lazy-daughter_Hanaivaz_S111.mp3
bnNr-lazy-daughter_Hanaivaz	629.92	632.93	0	bnNr-lazy-daughter_Hanaivaz_S112.mp3
bnNr-lazy-daughter_Hanaivaz	632.93	642.8	0	bnNr-lazy-daughter_Hanaivaz_S113.mp3
bnNr-lazy-daughter_Hanaivaz	642.8	646.95	0	bnNr-lazy-daughter_Hanaivaz_S114.mp3
bnNr-lazy-daughter_Hanaivaz	646.95	655.44	0	bnNr-lazy-daughter_Hanaivaz_S115.mp3
bnNr-lazy-daughter_Hanaivaz	655.44	656.71	0	bnNr-lazy-daughter_Hanaivaz_S116.mp3
bnNr-pear_Ciang	14.23	19.64	0	bnNr-pear_Ciang_S0.mp3
bnNr-pear_Ciang	19.64	25.97	0	bnNr-pear_Ciang_S1.mp3
bnNr-pear_Ciang	25.97	31.08	0	bnNr-pear_Ciang_S2.mp3
bnNr-pear_Ciang	31.08	36.09	0	bnNr-pear_Ciang_S3.mp3
bnNr-pear_Ciang	36.09	48.28	0	bnNr-pear_Ciang_S4.mp3
bnNr-pear_Ciang	48.28	54.42	0	bnNr-pear_Ciang_S5.mp3
bnNr-pear_Ciang	54.42	66.62	0	bnNr-pear_Ciang_S6.mp3
bnNr-pear_Ciang	66.62	68.95	0	bnNr-pear_Ciang_S7.mp3
bnNr-pear_Ciang	68.95	74.85	0	bnNr-pear_Ciang_S8.mp3
bnNr-pear_Ciang	74.85	91.97	0	bnNr-pear_Ciang_S9.mp3
bnNr-pear_Ciang	91.97	110.82	0	bnNr-pear_Ciang_S10.mp3
bnNr-pear_Ciang	110.82	118.72	0	bnNr-pear_Ciang_S11.mp3
bnNr-pear_Ciang	118.72	125.01	0	bnNr-pear_Ciang_S12.mp3
bnNr-pear_Ciang	125.01	138.67	0	bnNr-pear_Ciang_S13.mp3
bnNr-pear_Ciang	138.67	142.97	0	bnNr-pear_Ciang_S14.mp3
bnNr-pear_Ciang	142.97	149.24	0	bnNr-pear_Ciang_S15.mp3
bnNr-pear_Ciang	149.24	155.13	0	bnNr-pear_Ciang_S16.mp3
bnNr-pear_Ciang	155.13	158.95	0	bnNr-pear_Ciang_S17.mp3
bnNr-pear_Ciang	158.95	165.95	0	bnNr-pear_Ciang_S18.mp3
bnNr-pear_Ciang	165.95	173.45	0	bnNr-pear_Ciang_S19.mp3
bnNr-pear_Ciang	173.45	185.56	0	bnNr-pear_Ciang_S20.mp3
bnNr-pear_Ciang	185.56	200.65	0	bnNr-pear_Ciang_S21.mp3
bnNr-pear_Ciang	200.65	207.15	0	bnNr-pear_Ciang_S22.mp3
bnNr-pear_Ciang	207.15	213.59	0	bnNr-pear_Ciang_S23.mp3
bnNr-pear_Ciang	213.59	220.47	0	bnNr-pear_Ciang_S24.mp3
bnNr-pear_Ciang	220.47	225.13	0	bnNr-pear_Ciang_S25.mp3
bnNr-pear_Ciang	225.13	242.2	0	bnNr-pear_Ciang_S26.mp3
bnNr-pear_Ciang	242.2	250.09	0	bnNr-pear_Ciang_S27.mp3
bnNr-pear_Ciang	250.09	257.71	0	bnNr-pear_Ciang_S28.mp3
bnNr-pear_Ciang	257.71	272.5	0	bnNr-pear_Ciang_S29.mp3
bnNr-pear_Ciang	272.5	284.68	0	bnNr-pear_Ciang_S30.mp3
bnNr-pear_Ciang	284.68	294.01	0	bnNr-pear_Ciang_S31.mp3
bnNr-pear_Ciang	294.01	303.31	0	bnNr-pear_Ciang_S32.mp3
bnNr-pear_Ciang	303.31	309.79	0	bnNr-pear_Ciang_S33.mp3
bnNr-pear_Ciang	309.79	316.08	0	bnNr-pear_Ciang_S34.mp3
bnNr-pear_Ciang	316.08	319.56	0	bnNr-pear_Ciang_S35.mp3
bnNr-pear_Ciang	319.56	328.57	0	bnNr-pear_Ciang_S36.mp3
bnNr-pear_Ciang	328.57	332.46	0	bnNr-pear_Ciang_S37.mp3
bnNr-pear_Ciang	332.46	338.74	0	bnNr-pear_Ciang_S38.mp3
bnNr-pear_Ciang	338.74	345.54	0	bnNr-pear_Ciang_S39.mp3
bnNr-pear_Ciang	345.54	349.13	0	bnNr-pear_Ciang_S40.mp3
bnNr-pear_Ciang	349.13	361.31	0	bnNr-pear_Ciang_S41.mp3
bnNr-pear_Ciang	361.31	369.02	0	bnNr-pear_Ciang_S42.mp3
bnNr-pear_Hanaivaz	6.2	7.16	0	bnNr-pear_Hanaivaz_S0.mp3
bnNr-pear_Hanaivaz	7.16	14.42	0	bnNr-pear_Hanaivaz_S1.mp3
bnNr-pear_Hanaivaz	14.42	22.08	0	bnNr-pear_Hanaivaz_S2.mp3
bnNr-pear_Hanaivaz	22.08	28.66	0	bnNr-pear_Hanaivaz_S3.mp3
bnNr-pear_Hanaivaz	28.66	35.47	0	bnNr-pear_Hanaivaz_S4.mp3
bnNr-pear_Hanaivaz	35.47	44.52	0	bnNr-pear_Hanaivaz_S5.mp3
bnNr-pear_Hanaivaz	44.52	53.16	0	bnNr-pear_Hanaivaz_S6.mp3
bnNr-pear_Hanaivaz	53.16	60.77	0	bnNr-pear_Hanaivaz_S7.mp3
bnNr-pear_Hanaivaz	60.77	72.1	0	bnNr-pear_Hanaivaz_S8.mp3
bnNr-pear_Hanaivaz	72.1	86.37	0	bnNr-pear_Hanaivaz_S9.mp3
bnNr-pear_Hanaivaz	86.37	92.39	0	bnNr-pear_Hanaivaz_S10.mp3
bnNr-pear_Hanaivaz	92.39	97.32	0	bnNr-pear_Hanaivaz_S11.mp3
bnNr-pear_Hanaivaz	97.32	107.57	0	bnNr-pear_Hanaivaz_S12.mp3
bnNr-pear_Hanaivaz	107.57	115.48	0	bnNr-pear_Hanaivaz_S13.mp3
bnNr-pear_Hanaivaz	115.48	126.35	0	bnNr-pear_Hanaivaz_S14.mp3
bnNr-pear_Hanaivaz	126.35	137.29	0	bnNr-pear_Hanaivaz_S15.mp3
bnNr-pear_Hanaivaz	137.29	142.69	0	bnNr-pear_Hanaivaz_S16.mp3
bnNr-pear_Hanaivaz	142.69	153.99	0	bnNr-pear_Hanaivaz_S17.mp3
bnNr-pear_Hanaivaz	153.99	161.65	0	bnNr-pear_Hanaivaz_S18.mp3
bnNr-pear_Hanaivaz	161.65	167.66	0	bnNr-pear_Hanaivaz_S19.mp3
bnNr-pear_Hanaivaz	167.66	174.09	0	bnNr-pear_Hanaivaz_S20.mp3
bnNr-pear_Hanaivaz	174.09	180.52	0	bnNr-pear_Hanaivaz_S21.mp3
bnNr-pear_Hanaivaz	180.52	196.12	0	bnNr-pear_Hanaivaz_S22.mp3
bnNr-pear_Hanaivaz	196.12	201.92	0	bnNr-pear_Hanaivaz_S23.mp3
bnNr-pear_Hanaivaz	201.92	205.25	0	bnNr-pear_Hanaivaz_S24.mp3
bnNr-pear_Hanaivaz	205.25	212.45	0	bnNr-pear_Hanaivaz_S25.mp3
bnNr-pear_Hanaivaz	212.45	221.19	0	bnNr-pear_Hanaivaz_S26.mp3
bnNr-pear_Hanaivaz	221.19	226.29	0	bnNr-pear_Hanaivaz_S27.mp3
bnNr-pear_Hanaivaz	226.29	233.84	0	bnNr-pear_Hanaivaz_S28.mp3
bnNr-pear_Hanaivaz	233.84	243.36	0	bnNr-pear_Hanaivaz_S29.mp3
bnNr-pear_Hanaivaz	243.36	252.9	0	bnNr-pear_Hanaivaz_S30.mp3
bnNr-pear_Hanaivaz	252.9	259.91	0	bnNr-pear_Hanaivaz_S31.mp3
bnNr-pear_Hanaivaz	259.91	264.28	0	bnNr-pear_Hanaivaz_S32.mp3
bnNr-pear_Hanaivaz	264.28	275.15	0	bnNr-pear_Hanaivaz_S33.mp3
bnNr-pear_Hanaivaz	275.15	280.85	0	bnNr-pear_Hanaivaz_S34.mp3
bnNr-pear_Hanaivaz	280.85	285.01	0	bnNr-pear_Hanaivaz_S35.mp3
bnNr-pear_Hanaivaz	285.01	293.64	0	bnNr-pear_Hanaivaz_S36.mp3
bnNr-pear_Hanaivaz	293.64	301.82	0	bnNr-pear_Hanaivaz_S37.mp3
bnNr-pear_Hanaivaz	301.82	313.04	0	bnNr-pear_Hanaivaz_S38.mp3
bnNr-pear_Hanaivaz	313.04	318.38	0	bnNr-pear_Hanaivaz_S39.mp3
bnNr-pear_Hanaivaz	318.38	321.25	0	bnNr-pear_Hanaivaz_S40.mp3
bnNr-pear_Hanaivaz	321.25	334.53	0	bnNr-pear_Hanaivaz_S41.mp3
bnNr-pear_Hanaivaz	334.53	337.28	0	bnNr-pear_Hanaivaz_S42.mp3
bnNr-pear_Hanaivaz	337.28	354.91	0	bnNr-pear_Hanaivaz_S43.mp3
bnNr-pear_Hanaivaz	354.91	363.03	0	bnNr-pear_Hanaivaz_S44.mp3
bnNr-pear_Hanaivaz	363.03	365.0	0	bnNr-pear_Hanaivaz_S45.mp3
bnNr-pear_Hanaivaz	365.0	373.77	0	bnNr-pear_Hanaivaz_S46.mp3
bnNr-pear_Hanaivaz	373.77	380.91	0	bnNr-pear_Hanaivaz_S47.mp3
bnNr-pear_Hanaivaz	380.91	388.34	0	bnNr-pear_Hanaivaz_S48.mp3
bnNr-pear_Hanaivaz	388.34	393.95	0	bnNr-pear_Hanaivaz_S49.mp3
bnNr-pear_Hanaivaz	393.95	401.44	0	bnNr-pear_Hanaivaz_S50.mp3
bnNr-pear_Hanaivaz	401.44	414.8	0	bnNr-pear_Hanaivaz_S51.mp3
bnNr-pear_Hanaivaz	414.8	416.63	0	bnNr-pear_Hanaivaz_S52.mp3
bnNr-pear_Laniahu	5.05	5.94	0	bnNr-pear_Laniahu_S0.mp3
bnNr-pear_Laniahu	5.94	6.61	0	bnNr-pear_Laniahu_S1.mp3
bnNr-pear_Laniahu	6.61	8.57	0	bnNr-pear_Laniahu_S2.mp3
bnNr-pear_Laniahu	8.57	11.14	0	bnNr-pear_Laniahu_S3.mp3
bnNr-pear_Laniahu	11.14	17.83	0	bnNr-pear_Laniahu_S4.mp3
bnNr-pear_Laniahu	17.83	22.52	0	bnNr-pear_Laniahu_S5.mp3
bnNr-pear_Laniahu	22.52	24.51	0	bnNr-pear_Laniahu_S6.mp3
bnNr-pear_Laniahu	24.51	27.21	0	bnNr-pear_Laniahu_S7.mp3
bnNr-pear_Laniahu	27.21	29.71	0	bnNr-pear_Laniahu_S8.mp3
bnNr-pear_Laniahu	29.71	31.57	0	bnNr-pear_Laniahu_S9.mp3
bnNr-pear_Laniahu	31.57	33.13	0	bnNr-pear_Laniahu_S10.mp3
bnNr-pear_Laniahu	33.13	45.25	0	bnNr-pear_Laniahu_S11.mp3
bnNr-pear_Laniahu	45.25	48.27	0	bnNr-pear_Laniahu_S12.mp3
bnNr-pear_Laniahu	48.27	50.51	0	bnNr-pear_Laniahu_S13.mp3
bnNr-pear_Laniahu	50.51	54.96	0	bnNr-pear_Laniahu_S14.mp3
bnNr-pear_Laniahu	54.96	57.31	0	bnNr-pear_Laniahu_S15.mp3
bnNr-pear_Laniahu	57.31	60.44	0	bnNr-pear_Laniahu_S16.mp3
bnNr-pear_Laniahu	60.44	63.59	0	bnNr-pear_Laniahu_S17.mp3
bnNr-pear_Laniahu	63.59	71.21	0	bnNr-pear_Laniahu_S18.mp3
bnNr-pear_Laniahu	71.21	73.44	0	bnNr-pear_Laniahu_S19.mp3
bnNr-pear_Laniahu	73.44	75.22	0	bnNr-pear_Laniahu_S20.mp3
bnNr-pear_Laniahu	75.22	78.37	0	bnNr-pear_Laniahu_S21.mp3
bnNr-pear_Laniahu	78.37	79.69	0	bnNr-pear_Laniahu_S22.mp3
bnNr-pear_Laniahu	79.69	81.31	0	bnNr-pear_Laniahu_S23.mp3
bnNr-pear_Laniahu	81.31	84.66	0	bnNr-pear_Laniahu_S24.mp3
bnNr-pear_Laniahu	84.66	85.39	0	bnNr-pear_Laniahu_S25.mp3
bnNr-pear_Laniahu	85.39	86.0	0	bnNr-pear_Laniahu_S26.mp3
bnNr-pear_Laniahu	86.0	89.26	0	bnNr-pear_Laniahu_S27.mp3
bnNr-pear_Laniahu	89.26	93.82	0	bnNr-pear_Laniahu_S28.mp3
bnNr-pear_Laniahu	93.82	97.22	0	bnNr-pear_Laniahu_S29.mp3
bnNr-pear_Laniahu	97.22	100.42	0	bnNr-pear_Laniahu_S30.mp3
bnNr-pear_Laniahu	100.42	104.42	0	bnNr-pear_Laniahu_S31.mp3
bnNr-pear_Laniahu	104.42	110.19	0	bnNr-pear_Laniahu_S32.mp3
bnNr-pear_Laniahu	110.19	111.28	0	bnNr-pear_Laniahu_S33.mp3
bnNr-pear_Laniahu	111.28	118.15	0	bnNr-pear_Laniahu_S34.mp3
bnNr-pear_Laniahu	118.15	118.68	0	bnNr-pear_Laniahu_S35.mp3
bnNr-pear_Laniahu	118.68	123.16	0	bnNr-pear_Laniahu_S36.mp3
bnNr-pear_Laniahu	123.16	129.28	0	bnNr-pear_Laniahu_S37.mp3
bnNr-pear_Laniahu	129.28	130.82	0	bnNr-pear_Laniahu_S38.mp3
bnNr-pear_Laniahu	130.82	132.12	0	bnNr-pear_Laniahu_S39.mp3
bnNr-pear_Laniahu	132.12	135.19	0	bnNr-pear_Laniahu_S40.mp3
bnNr-pear_Laniahu	135.19	138.16	0	bnNr-pear_Laniahu_S41.mp3
bnNr-pear_Laniahu	138.16	140.51	0	bnNr-pear_Laniahu_S42.mp3
bnNr-pear_Laniahu	140.51	150.34	0	bnNr-pear_Laniahu_S43.mp3
bnNr-pear_Laniahu	150.34	162.09	0	bnNr-pear_Laniahu_S44.mp3
bnNr-pear_Laniahu	162.09	164.61	0	bnNr-pear_Laniahu_S45.mp3
bnNr-pear_Laniahu	164.61	169.71	0	bnNr-pear_Laniahu_S46.mp3
bnNr-pear_Laniahu	169.71	171.03	0	bnNr-pear_Laniahu_S47.mp3
bnNr-pear_Laniahu	171.03	172.49	0	bnNr-pear_Laniahu_S48.mp3
bnNr-pear_Laniahu	172.49	174.36	0	bnNr-pear_Laniahu_S49.mp3
bnNr-pear_Laniahu	174.36	185.84	0	bnNr-pear_Laniahu_S50.mp3
bnNr-pear_Laniahu	185.84	198.27	0	bnNr-pear_Laniahu_S51.mp3
bnNr-pear_Laniahu	198.27	208.38	0	bnNr-pear_Laniahu_S52.mp3
bnNr-pear_Laniahu	208.38	214.88	0	bnNr-pear_Laniahu_S53.mp3
bnNr-pear_Laniahu	214.88	226.97	0	bnNr-pear_Laniahu_S54.mp3
bnNr-pear_Laniahu	226.97	230.81	0	bnNr-pear_Laniahu_S55.mp3
bnNr-pear_Laniahu	230.81	238.22	0	bnNr-pear_Laniahu_S56.mp3
bnNr-pear_Laniahu	238.22	241.9	0	bnNr-pear_Laniahu_S57.mp3
bnNr-pear_Laniahu	241.9	243.92	0	bnNr-pear_Laniahu_S58.mp3
bnNr-pear_Laniahu	243.92	250.28	0	bnNr-pear_Laniahu_S59.mp3
bnNr-pear_Laniahu	250.28	255.19	0	bnNr-pear_Laniahu_S60.mp3
bnNr-pear_Laniahu	255.19	261.34	0	bnNr-pear_Laniahu_S61.mp3
bnNr-pear_Laniahu	261.34	262.15	0	bnNr-pear_Laniahu_S62.mp3
bnNr-pear_Laniahu	262.15	264.71	0	bnNr-pear_Laniahu_S63.mp3
bnNr-pear_Laniahu	264.71	272.55	0	bnNr-pear_Laniahu_S64.mp3
