record_id,pair,source_phrase_clean,target_phrase_clean,action,reference_status,reason,ildrf_source_found,ildrf_reference_files,ildrf_chinese_glosses,glosbe_targets_for_source,mapping_evidence,xml_record_id,xml_target_text,xml_translation_ver,source_url,raw_path
GLOSBE_DICT_bd387aadf8998a37,"xsy,en",hinbetel,grass,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,草,grass,,GLOSBE_DICT_GROUP_c703707ba3bddbcd,grass,primary,https://glosbe.com/xsy/en/hinbetel,data/raw/html/static/xsy_en/hinbetel.html
GLOSBE_DICT_b3e3ff4eac075581,"xsy,en",hini,this,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,這; 這個,this,,GLOSBE_DICT_GROUP_9639372cba295004,this,primary,https://glosbe.com/xsy/en/hini,data/raw/html/static/xsy_en/hini.html
GLOSBE_DICT_401af211923d7098,"xsy,en",hinmek noka kawaS,greenhouse effect,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,溫室效應,greenhouse effect,,GLOSBE_DICT_GROUP_4a257af4bd806bbc,greenhouse effect,primary,https://glosbe.com/xsy/en/hinmek%20noka%20kawaS,data/raw/html/static/xsy_en/hinmek%20noka%20kawaS.html
GLOSBE_DICT_104a704396331ced,"xsy,en",hinmono:,pickle,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,直接可現吃的醃漬,pickle,,GLOSBE_DICT_GROUP_ea4c928c088874cc,pickle,primary,https://glosbe.com/xsy/en/hinmono%3A,data/raw/html/static/xsy_en/hinmono%3A.html
GLOSBE_DICT_54de9dda1d71b328,"xsy,en",hinoba:angan,drawn,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,畫圖（完成式）,drawn,,GLOSBE_DICT_GROUP_e8a437a317d5b767,drawn,primary,https://glosbe.com/xsy/en/hinoba%3Aangan,data/raw/html/static/xsy_en/hinoba%3Aangan.html
GLOSBE_DICT_b44fa6e227b56002,"xsy,en",his'alan,blue,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,藍色（火焰的顏色）,blue,,GLOSBE_DICT_GROUP_5b61e8213f642159,blue,primary,https://glosbe.com/xsy/en/his%27alan,data/raw/html/static/xsy_en/his%27alan.html
GLOSBE_DICT_a6f5e128e345e3a9,"xsy,en",hiya',who,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,誰,who,,GLOSBE_DICT_GROUP_83c7bbdc0284e900,who,primary,https://glosbe.com/xsy/en/hiya%27,data/raw/html/static/xsy_en/hiya%27.html
GLOSBE_DICT_cfff9760d380caa2,"xsy,en",hiza,that,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,那個,that,,GLOSBE_DICT_GROUP_6728e7802e445459,that,primary,https://glosbe.com/xsy/en/hiza,data/raw/html/static/xsy_en/hiza.html
GLOSBE_DICT_ac13a06831d7cdf1,"xsy,en",hoba:ang,draw,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,畫; 畫圖,draw,,GLOSBE_DICT_GROUP_1c0f292c3034f18b,draw,primary,https://glosbe.com/xsy/en/hoba%3Aang,data/raw/html/static/xsy_en/hoba%3Aang.html
GLOSBE_DICT_d65ac5ae9b1fef16,"xsy,en",hobos,pocket,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,口袋; 袋子,pocket,,GLOSBE_DICT_GROUP_c9d1ac55f15b4327,pocket,primary,https://glosbe.com/xsy/en/hobos,data/raw/html/static/xsy_en/hobos.html
GLOSBE_DICT_242931704f89f7fb,"xsy,en",homiwa',saw,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,割; 殺,saw,,GLOSBE_DICT_GROUP_9a6027ad46f05c3e,saw,primary,https://glosbe.com/xsy/en/homiwa%27,data/raw/html/static/xsy_en/homiwa%27.html
GLOSBE_DICT_356e0a02dc0f5d9c,"xsy,en",homngas,call,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,叫,call,,GLOSBE_DICT_GROUP_e04d91057622cde2,call,primary,https://glosbe.com/xsy/en/homngas,data/raw/html/static/xsy_en/homngas.html
GLOSBE_DICT_26b370de07e86cf4,"xsy,en",hopay,hard,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,煩悶; 累; 辛苦,hard,,GLOSBE_DICT_GROUP_effb32e9080a6d06,hard,primary,https://glosbe.com/xsy/en/hopay,data/raw/html/static/xsy_en/hopay.html
GLOSBE_DICT_aba65c86e91cd2d7,"xsy,en",horok,basin,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,平原; 盆地,basin,,GLOSBE_DICT_GROUP_e9cdae2296ac2ded,basin,primary,https://glosbe.com/xsy/en/horok,data/raw/html/static/xsy_en/horok.html
GLOSBE_DICT_f08becbd98675018,"xsy,en",hosong,monkey,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,猴子,monkey,,GLOSBE_DICT_GROUP_7db29c58ab163cfa,monkey,primary,https://glosbe.com/xsy/en/hosong,data/raw/html/static/xsy_en/hosong.html
GLOSBE_DICT_cdc83f42fe5cc914,"xsy,en",ilash,moon,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,moon,,GLOSBE_DICT_GROUP_37b976fc54704efe,moon,primary,https://glosbe.com/xsy/en/ilash,data/raw/html/static/xsy_en/ilash.html
GLOSBE_DICT_94916d79e4fa9c3d,"xsy,en",ima ’ibabaw pinpapoe’oe kin:at,constitution,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,憲法,constitution,,GLOSBE_DICT_GROUP_ff9853119ab3d9e6,constitution,primary,https://glosbe.com/xsy/en/ima%20%E2%80%99ibabaw%20pinpapoe%E2%80%99oe%20kin%3Aat,data/raw/html/static/xsy_en/ima%20%E2%80%99ibabaw%20pinpapoe%E2%80%99oe%20kin%3Aat.html
GLOSBE_DICT_ac84a73791d174bb,"xsy,en",ima kaSbo:waw Sinraehoe',immigrant,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,新住民,immigrant,,GLOSBE_DICT_GROUP_fdfd818d1a5394b0,immigrant,primary,https://glosbe.com/xsy/en/ima%20kaSbo%3Awaw%20Sinraehoe%27,data/raw/html/static/xsy_en/ima%20kaSbo%3Awaw%20Sinraehoe%27.html
GLOSBE_DICT_957a01e4d988fafb,"xsy,en",ini,no,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,no,,GLOSBE_DICT_GROUP_cdeba0850a9841df,no,primary,https://glosbe.com/xsy/en/ini,data/raw/html/static/xsy_en/ini.html
GLOSBE_DICT_e07d6891f42ee8bc,"xsy,en",iok,orange,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,orange,,GLOSBE_DICT_GROUP_69324e96adb35d56,orange,primary,https://glosbe.com/xsy/en/iok,data/raw/html/static/xsy_en/iok.html
GLOSBE_DICT_ff74e3bfe55d6355,"xsy,en",ka'ar'araSen tiyanaw,tablet,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,平板(電腦),tablet,,GLOSBE_DICT_GROUP_e2cf4c5714343870,tablet,primary,https://glosbe.com/xsy/en/ka%27ar%27araSen%20tiyanaw,data/raw/html/static/xsy_en/ka%27ar%27araSen%20tiyanaw.html
GLOSBE_DICT_7134e913bd801db5,"xsy,en",ka'ayti:ilan,swing,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,秋千,swing,,GLOSBE_DICT_GROUP_bf0cac13afdb8ca0,swing,primary,https://glosbe.com/xsy/en/ka%27ayti%3Ailan,data/raw/html/static/xsy_en/ka%27ayti%3Ailan.html
GLOSBE_DICT_b7c2916441e41dd0,"xsy,en",ka'bhoet,squirrel,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,squirrel,,GLOSBE_DICT_GROUP_3a0d632e1f69a3de,squirrel,primary,https://glosbe.com/xsy/en/ka%27bhoet,data/raw/html/static/xsy_en/ka%27bhoet.html
GLOSBE_DICT_c90d3c1924d098d9,"xsy,en",ka'inae:aewan ka'ima'ayaeh,emergency room,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,急診室,emergency room,,GLOSBE_DICT_GROUP_a4c242be411ae376,emergency room,primary,https://glosbe.com/xsy/en/ka%27inae%3Aaewan%20ka%20%27ima%20%27ayaeh,data/raw/html/static/xsy_en/ka%27inae%3Aaewan%20ka%20%27ima%20%27ayaeh.html
GLOSBE_DICT_0465ca3f7b019678,"xsy,en",ka'lhib,cave,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,cave,,GLOSBE_DICT_GROUP_20a6c1aa3ac94e37,cave,primary,https://glosbe.com/xsy/en/ka%27lhib,data/raw/html/static/xsy_en/ka%27lhib.html
GLOSBE_DICT_2c66a599279d8fa9,"xsy,en",ka'nal,right,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,右手; 右邊,right,手; 右手; 右邊,GLOSBE_DICT_GROUP_1215255f89f97649,right,primary,https://glosbe.com/xsy/en/ka%27nal,data/raw/html/static/xsy_en/ka%27nal.html
GLOSBE_DICT_1855c244b2b3c160,"xsy,en",ka'toS,Shrimp,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,小蝦,Shrimp,,GLOSBE_DICT_GROUP_69e4cde679f5423a,Shrimp,primary,https://glosbe.com/xsy/en/ka%27toS,data/raw/html/static/xsy_en/ka%27toS.html
GLOSBE_DICT_4c1543ed3269fdf9,"xsy,en",ka:ang,crab,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,螃蟹; 螃蟹（總稱）,crab,,GLOSBE_DICT_GROUP_9d1323fb5eaf97ce,crab,primary,https://glosbe.com/xsy/en/ka%3Aang,data/raw/html/static/xsy_en/ka%3Aang.html
GLOSBE_DICT_0d052a62750de914,"xsy,en",ka:angaromiSan,Japanese mitten crab,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,毛蟹,Japanese mitten crab,,GLOSBE_DICT_GROUP_9adae97d5d56bc4a,Japanese mitten crab,primary,https://glosbe.com/xsy/en/ka%3AangaromiSan,data/raw/html/static/xsy_en/ka%3AangaromiSan.html
GLOSBE_DICT_58ba21750c4cacb4,"xsy,en",ka:aw,cheekbone,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,顴骨,cheekbone,,GLOSBE_DICT_GROUP_f4d0a4c35f5bfa1d,cheekbone,primary,https://glosbe.com/xsy/en/ka%3Aaw,data/raw/html/static/xsy_en/ka%3Aaw.html
GLOSBE_DICT_7464a8e8cfc3c4d3,"xsy,en",ka-,late,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,late,,GLOSBE_DICT_GROUP_4503b79a0a833661,late,primary,https://glosbe.com/xsy/en/ka-,data/raw/html/static/xsy_en/ka-.html
GLOSBE_DICT_33c2bc63cc9b8a5f,"xsy,en",ka-hia,yesterday,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,yesterday,,GLOSBE_DICT_GROUP_b942e97ed1472561,yesterday,primary,https://glosbe.com/xsy/en/ka-hia,data/raw/html/static/xsy_en/ka-hia.html
GLOSBE_DICT_66f6f53531f4ce73,"xsy,en",kaS'aelaw,basil,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,九層塔,basil,,GLOSBE_DICT_GROUP_e7daae53bafe386e,basil,primary,https://glosbe.com/xsy/en/kaS%27aelaw,data/raw/html/static/xsy_en/kaS%27aelaw.html
GLOSBE_DICT_174c5719984b1a6b,"xsy,en",kaSa:engan,chair,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,坐（處所）,chair,,GLOSBE_DICT_GROUP_1681412a9e8eda21,chair,primary,https://glosbe.com/xsy/en/kaSa%3Aengan,data/raw/html/static/xsy_en/kaSa%3Aengan.html
GLOSBE_DICT_11a086879c8391f9,"xsy,en",kaSakira:a'an kapayziza'an pinahiyo',traffic light,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,紅綠燈,traffic light,,GLOSBE_DICT_GROUP_17ca4c597fd5e706,traffic light,primary,https://glosbe.com/xsy/en/kaSakira%3Aa%27an%20kapayziza%27an%20pinahiyo%27,data/raw/html/static/xsy_en/kaSakira%3Aa%27an%20kapayziza%27an%20pinahiyo%27.html
GLOSBE_DICT_d05a48570e163f9b,"xsy,en",kaSbaSba',rhododendron,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,杜鵑（統稱）,rhododendron,,GLOSBE_DICT_GROUP_ceeb93ec73bcc246,rhododendron,primary,https://glosbe.com/xsy/en/kaSbaSba%27,data/raw/html/static/xsy_en/kaSbaSba%27.html
GLOSBE_DICT_80a08a1c621687fa,"xsy,en",kaSeme:an,tax,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,tax,,GLOSBE_DICT_GROUP_d51688694c4b02c7,tax,primary,https://glosbe.com/xsy/en/kaSeme%3Aan,data/raw/html/static/xsy_en/kaSeme%3Aan.html
GLOSBE_DICT_64053756989a289a,"xsy,en",kaShae:ae',stairs,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,踩落,stairs,,GLOSBE_DICT_GROUP_b811bbaf516c3259,stairs,primary,https://glosbe.com/xsy/en/kaShae%3Aae%27,data/raw/html/static/xsy_en/kaShae%3Aae%27.html
GLOSBE_DICT_a31fdf5c163d568c,"xsy,en",kaSili'an ka rayhil,bank,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,bank,,GLOSBE_DICT_GROUP_4bff9ea7fc7afeac,bank,primary,https://glosbe.com/xsy/en/kaSili%27an%20ka%20rayhil,data/raw/html/static/xsy_en/kaSili%27an%20ka%20rayhil.html
GLOSBE_DICT_a5ae71ebef0468e3,"xsy,en",kaSkoy,loofah,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,絲瓜,loofah,,GLOSBE_DICT_GROUP_1a174ff91f0fbaa9,loofah,primary,https://glosbe.com/xsy/en/kaSkoy,data/raw/html/static/xsy_en/kaSkoy.html
GLOSBE_DICT_3172e2bd2ee94587,"xsy,en",kabazae'an ray sale'e:,earphone,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,耳機,earphone; headphone,耳機,GLOSBE_DICT_GROUP_f1b8182d7966f674,earphone,primary,https://glosbe.com/xsy/en/kabazae%27an%20ray%20sale%27e%3A,data/raw/html/static/xsy_en/kabazae%27an%20ray%20sale%27e%3A.html
GLOSBE_DICT_e2f2a4bc4c340537,"xsy,en",kabazae'an ray sale'e:,headphone,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,耳機,earphone; headphone,耳機,GLOSBE_DICT_GROUP_f1b8182d7966f674,headphone,alt,https://glosbe.com/xsy/en/kabazae%27an%20ray%20sale%27e%3A,data/raw/html/static/xsy_en/kabazae%27an%20ray%20sale%27e%3A.html
GLOSBE_DICT_8ecf695d909f8f38,"xsy,en",kabo:bo:,fan,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,扇子,fan,,GLOSBE_DICT_GROUP_e7b75f508d2b0cbf,fan,primary,https://glosbe.com/xsy/en/kabo%3Abo%3A,data/raw/html/static/xsy_en/kabo%3Abo%3A.html
GLOSBE_DICT_2a74ac582a92f959,"xsy,en",kae'hma,tongue,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,tongue,,GLOSBE_DICT_GROUP_78ef11e97e4fb609,tongue,primary,https://glosbe.com/xsy/en/kae%27hma,data/raw/html/static/xsy_en/kae%27hma.html
GLOSBE_DICT_a74e1bf1af525a57,"xsy,en",kae'hoeng,horn,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,horn,,GLOSBE_DICT_GROUP_8ab3b2db569d54f6,horn,primary,https://glosbe.com/xsy/en/kae%27hoeng,data/raw/html/static/xsy_en/kae%27hoeng.html
GLOSBE_DICT_0a557b225c3ee66d,"xsy,en",kaehlek,spade,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,手鍬,spade,手; 手鍬,GLOSBE_DICT_GROUP_ed7871e095022554,spade,primary,https://glosbe.com/xsy/en/kaehlek,data/raw/html/static/xsy_en/kaehlek.html
GLOSBE_DICT_c357afcbbb7e2fc5,"xsy,en",kaehoy bintoe'an,Jupiter,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,木星,Jupiter,,GLOSBE_DICT_GROUP_b18443b093a03031,Jupiter,primary,https://glosbe.com/xsy/en/kaehoy%20bintoe%27an,data/raw/html/static/xsy_en/kaehoy%20bintoe%27an.html
GLOSBE_DICT_2870e2945145ef2c,"xsy,en",kaehoy,chop,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,木柴; 樹; 砍材,chop; tree; wood,木柴; 樹; 砍材,GLOSBE_DICT_GROUP_5ec079e153a74d1d,chop,primary,https://glosbe.com/xsy/en/kaehoy,data/raw/html/static/xsy_en/kaehoy.html
GLOSBE_DICT_29799c1002e0fc19,"xsy,en",kaehoy,tree,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,木柴; 樹; 砍材,chop; tree; wood,木柴; 樹; 砍材,GLOSBE_DICT_GROUP_5ec079e153a74d1d,tree,alt,https://glosbe.com/xsy/en/kaehoy,data/raw/html/static/xsy_en/kaehoy.html
GLOSBE_DICT_a8f5694ec91704fb,"xsy,en",kaehoy,wood,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,木柴; 樹; 砍材,chop; tree; wood,木柴; 樹; 砍材,GLOSBE_DICT_GROUP_5ec079e153a74d1d,wood,alt,https://glosbe.com/xsy/en/kaehoy,data/raw/html/static/xsy_en/kaehoy.html
GLOSBE_DICT_c4a6e94aec7e06d0,"xsy,en",kaenSakang,prosecutor,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,檢察官,prosecutor,,GLOSBE_DICT_GROUP_8f899c2c25969156,prosecutor,primary,https://glosbe.com/xsy/en/kaenSakang,data/raw/html/static/xsy_en/kaenSakang.html
GLOSBE_DICT_bf92621445f9dd94,"xsy,en",kahawayan,function word,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,旋律; 虛詞,function word,,GLOSBE_DICT_GROUP_e19ed477fcb117ec,function word,primary,https://glosbe.com/xsy/en/kahawayan,data/raw/html/static/xsy_en/kahawayan.html
GLOSBE_DICT_95c7be6d5c594515,"xsy,en",kahola’an bala’,glacier,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,冰川(河),glacier,,GLOSBE_DICT_GROUP_c31d1cf57d29b55f,glacier,primary,https://glosbe.com/xsy/en/kahola%E2%80%99an%20bala%E2%80%99,data/raw/html/static/xsy_en/kahola%E2%80%99an%20bala%E2%80%99.html
GLOSBE_DICT_7539c5d0af719467,"xsy,en",kaka:at,sidewalk chalk,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,筆; 粉筆,sidewalk chalk,,GLOSBE_DICT_GROUP_fe3c54a0bbfd43a1,sidewalk chalk,primary,https://glosbe.com/xsy/en/kaka%3Aat,data/raw/html/static/xsy_en/kaka%3Aat.html
GLOSBE_DICT_b0f937562f9c77ea,"xsy,en",kaka:atan,chalkboard,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,寫(處所); 黑板,chalkboard,,GLOSBE_DICT_GROUP_69ee3846b53d1aa4,chalkboard,primary,https://glosbe.com/xsy/en/kaka%3Aatan,data/raw/html/static/xsy_en/kaka%3Aatan.html
GLOSBE_DICT_b1bd243d706331c3,"xsy,en",kakaS'abo'an,hall,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,入口,hall,,GLOSBE_DICT_GROUP_2aa2c37a8abe77b3,hall,primary,https://glosbe.com/xsy/en/kakaS%27abo%27an,data/raw/html/static/xsy_en/kakaS%27abo%27an.html
GLOSBE_DICT_51955dfcd376f946,"xsy,en",kakaSna'itolan kapapama'an,platform,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,月台,platform,,GLOSBE_DICT_GROUP_4c13d71df327718f,platform,primary,https://glosbe.com/xsy/en/kakaSna%27itolan%20kapapama%27an,data/raw/html/static/xsy_en/kakaSna%27itolan%20kapapama%27an.html
GLOSBE_DICT_d10aecd3722e3d39,"xsy,en",kakabihkabih,between,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,二者之間,between,,GLOSBE_DICT_GROUP_ef979999e5df2746,between,primary,https://glosbe.com/xsy/en/kakabihkabih,data/raw/html/static/xsy_en/kakabihkabih.html
GLOSBE_DICT_e8e29dcfaca62723,"xsy,en",kakayzaehan,right,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,好處（平安; 權利,right,好; 好處; 權利,GLOSBE_DICT_GROUP_29628b2a728afec4,right,primary,https://glosbe.com/xsy/en/kakayzaehan,data/raw/html/static/xsy_en/kakayzaehan.html
GLOSBE_DICT_88a5b8ee8451e640,"xsy,en",kaki:iman ka ka:i'kina:at,Dictionary,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,字典,Dictionary,,GLOSBE_DICT_GROUP_c27277677af50167,Dictionary,primary,https://glosbe.com/xsy/en/kaki%3Aiman%20ka%20ka%3Ai%27kina%3Aat,data/raw/html/static/xsy_en/kaki%3Aiman%20ka%20ka%3Ai%27kina%3Aat.html
GLOSBE_DICT_c49942eec2b22fb4,"xsy,en",kakiw,ramie,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,苧麻,ramie,,GLOSBE_DICT_GROUP_7923d9f4a4d871a4,ramie,primary,https://glosbe.com/xsy/en/kakiw,data/raw/html/static/xsy_en/kakiw.html
GLOSBE_DICT_61618ff3565f5b47,"xsy,en",kaklalopezan,crossroad,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,十字路口,crossroad,路; 十字路口,GLOSBE_DICT_GROUP_7136b7f698fa8998,crossroad,primary,https://glosbe.com/xsy/en/kaklalopezan,data/raw/html/static/xsy_en/kaklalopezan.html
GLOSBE_DICT_0a0b1df3fdbadc00,"xsy,en",kaklokoeh,nail,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,指甲,nail,,GLOSBE_DICT_GROUP_c3560c8ca18d6ee1,nail,primary,https://glosbe.com/xsy/en/kaklokoeh,data/raw/html/static/xsy_en/kaklokoeh.html
GLOSBE_DICT_4880390fcc3a2eeb,"xsy,en",kakontotolan kaSa:engan,wheelchair,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,輪椅,wheelchair,,GLOSBE_DICT_GROUP_6fb03b7300f88703,wheelchair,primary,https://glosbe.com/xsy/en/kakontotolan%20kaSa%3Aengan,data/raw/html/static/xsy_en/kakontotolan%20kaSa%3Aengan.html
GLOSBE_DICT_fa900018e31dab7b,"xsy,en",kala',basket,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,圓形竹簍; 簍子; 籃子,basket,,GLOSBE_DICT_GROUP_f332d75d86cb4538,basket,primary,https://glosbe.com/xsy/en/kala%27,data/raw/html/static/xsy_en/kala%27.html
GLOSBE_DICT_6edab24447992ab8,"xsy,en",kali'ima'ayaehan,ambulance,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Saisiyat/Dictionary_Saisiyat_xsy.xml,救護車,ambulance,,GLOSBE_DICT_GROUP_98b266ca6071f242,ambulance,primary,https://glosbe.com/xsy/en/kali%27ima%27ayaehan,data/raw/html/static/xsy_en/kali%27ima%27ayaehan.html
